trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,trip_direction_name,trip_sort
3673100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,86400
345080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,84000
1943130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3680,shp-80-15,1,1,West Loop,36000
1676070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,81600
1284020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,30540
2335120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,56400
1170080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,27840
150010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,86400
1985090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,72240
1722090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,7180,shp-80-10,1,1,West Loop,59940
1370100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1184,shp-80-10,1,1,West Loop,28260
364060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,88800
2814060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,67500
3082090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1980,shp-80-13,1,1,West Loop,33120
2750090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,63540
658110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,81600
1300020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,62640
2732070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4180,shp-80-10,1,1,West Loop,59400
671130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3180,shp-80-15,1,1,West Loop,29520
3411110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,38400
2954120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,81600
874020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1880,shp-80-13,1,1,West Loop,31740
1068060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,24960
3010130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3980,shp-80-15,1,1,West Loop,79200
2358090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,65340
1068090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,24960
3703080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,30000
1766130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3480,shp-80-15,1,1,West Loop,30240
855010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,66900
3136110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,29700
1722080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,7180,shp-80-10,1,1,West Loop,59940
3042120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,29700
1332110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,79200
2131080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,70260
1542020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,64440
364080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,88800
1429020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,66780
3270080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1384,shp-80-13,1,1,West Loop,59400
3147090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,61200
1337020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,70920
2914110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,44400
908020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,24120
3082100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1980,shp-80-13,1,1,West Loop,33120
3506020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,79200
2697130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3580,shp-80-15,1,1,West Loop,46080
3703060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,30000
332060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,68220
1284060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,30540
965070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,91200
568090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,25740
2486130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3980,shp-80-15,1,1,West Loop,84000
563020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1284,shp-80-10,1,1,West Loop,29100
1370080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1184,shp-80-10,1,1,West Loop,28260
1880090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,68220
3590060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,59400
1565120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,32400
2627090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,66060
3610060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,27000
3580020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1384,shp-80-10,1,1,West Loop,61680
429110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,76500
1722100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,7180,shp-80-10,1,1,West Loop,59940
1665010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,51900
1612070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,65400
2356110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,50400
2576060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,23760
1429060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,66780
874060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1880,shp-80-13,1,1,West Loop,31740
1822010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,81600
1789020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,84000
1542090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,64440
981090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,27420
3441130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3580,shp-80-15,1,1,West Loop,51840
2546100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,93600
1707070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4180,shp-80-10,1,1,West Loop,56400
2106100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,22500
1557080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,29520
1242070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,38400
1370060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1184,shp-80-10,1,1,West Loop,28260
1557100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,29520
3082060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1980,shp-80-13,1,1,West Loop,33120
1722020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,7180,shp-80-10,1,1,West Loop,59940
3676080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,28680
538130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3980,shp-80-15,1,1,West Loop,81600
1300060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,62640
908090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,24120
1789090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,84000
908080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,24120
3713010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4180,shp-80-10,1,1,West Loop,56400
2307130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3480,shp-80-15,1,1,West Loop,33120
1580130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3980,shp-80-15,1,1,West Loop,68400
981060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,27420
642060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,69600
3553110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,32400
1170100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,27840
568080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,25740
2355070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,29700
874100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1880,shp-80-13,1,1,West Loop,31740
3698100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,73800
3370120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,79200
1207130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3280,shp-80-15,1,1,West Loop,39600
796130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3980,shp-80-15,1,1,West Loop,86400
1521060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,79200
2576020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,23760
1562010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,57900
768130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3180,shp-80-15,1,1,West Loop,38160
2944110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,71100
1429090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,66780
3066130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3280,shp-80-15,1,1,West Loop,22500
975100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-13,1,1,West Loop,22200
358130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3780,shp-80-15,1,1,West Loop,56880
2741130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3580,shp-80-15,1,1,West Loop,43200
2776090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,68940
1180020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,73800
981020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,27420
642020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,69600
751020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1284,shp-80-10,1,1,West Loop,26160
3528070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,79200
1473130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3580,shp-80-15,1,1,West Loop,48960
2814020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,67500
1300100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,62640
225010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,38400
2606060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,60360
2053130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3480,shp-80-15,1,1,West Loop,27360
3590020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,59400
2814080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,67500
2288010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,88800
2476010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,29700
1068080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,24960
383130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3280,shp-80-15,1,1,West Loop,36720
3082080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1980,shp-80-13,1,1,West Loop,33120
1268010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,84000
2114010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,79200
180120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,50400
1557090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,29520
3270020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1384,shp-80-13,1,1,West Loop,59400
2796130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3880,shp-80-15,1,1,West Loop,61200
2627100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,66060
3698060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,73800
3590100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,59400
2121070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,88800
1351130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3780,shp-80-15,1,1,West Loop,48240
1810080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,81600
200010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,44400
2400010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,71100
1068100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,24960
1043060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,7280,shp-80-10,1,1,West Loop,60780
2655130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3780,shp-80-15,1,1,West Loop,54000
2829130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3680,shp-80-15,1,1,West Loop,38880
1890080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1184,shp-80-10,1,1,West Loop,25320
2522130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3280,shp-80-15,1,1,West Loop,42480
127010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,47400
2048070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,63900
1819130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3180,shp-80-15,1,1,West Loop,26640
1917010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4180,shp-80-10,1,1,West Loop,62400
908100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1480,shp-80-10,1,1,West Loop,24120
3590080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,59400
981100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,27420
812070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,50400
913070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,27000
372070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,93600
402120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,65400
563060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1284,shp-80-10,1,1,West Loop,29100
1300080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,62640
938110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,65400
1168070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,60900
3147060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,61200
1323120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,41400
3082020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1980,shp-80-13,1,1,West Loop,33120
2162110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-13,1,1,West Loop,25140
3676090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,28680
775130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3580,shp-80-15,1,1,West Loop,37440
3208130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3180,shp-80-13,1,1,West Loop,22200
2776060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,68940
871010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4180,shp-80-10,1,1,West Loop,53400
1638110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,41400
1985100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,72240
2878110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,56400
1068020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,24960
284070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,48900
2277130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3880,shp-80-15,1,1,West Loop,52560
3534120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,73800
1557020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,29520
1258120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,62400
1937100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,26580
1674010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,54900
2131020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,70260
751100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1284,shp-80-10,1,1,West Loop,26160
1521080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,79200
1890020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1184,shp-80-10,1,1,West Loop,25320
2906010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,32400
1883120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,68400
2606100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,60360
3676020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,28680
3590090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,59400
1043080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,7280,shp-80-10,1,1,West Loop,60780
2576080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,23760
2576090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,23760
3695010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,60900
1884010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,65400
1479130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3380,shp-80-15,1,1,West Loop,31680
3270060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1384,shp-80-13,1,1,West Loop,59400
2131100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,70260
1890100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1184,shp-80-10,1,1,West Loop,25320
3595070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,6080,shp-80-10,1,1,West Loop,54900
3147100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,61200
1284100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1580,shp-80-10,1,1,West Loop,30540
1621070,80,9,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4080,shp-80-10,1,1,West Loop,44400
2060130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3880,shp-80-15,1,1,West Loop,55440
2750060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,63540
1985020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,72240
3325130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3180,shp-80-15,1,1,West Loop,46800
3088130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3980,shp-80-15,1,1,West Loop,73800
975060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-13,1,1,West Loop,22200
725130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3180,shp-80-15,1,1,West Loop,41040
3378130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3580,shp-80-15,1,1,West Loop,34560
421020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,88800
1087130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3780,shp-80-15,1,1,West Loop,62640
217130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3780,shp-80-15,1,1,West Loop,59760
345100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,84000
2106020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,22500
175090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,8180,shp-80-10,1,1,West Loop,86400
3107060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,76500
1387130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3780,shp-80-15,1,1,West Loop,51120
3537120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,27000
825130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3680,shp-80-15,1,1,West Loop,50400
1542080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,64440
1542060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1380,shp-80-10,1,1,West Loop,64440
2647120,80,3,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,71100
563080,80,10,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1284,shp-80-10,1,1,West Loop,29100
3270090,80,4,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1384,shp-80-13,1,1,West Loop,59400
1937060,80,2,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1180,shp-80-10,1,1,West Loop,26580
285130,80,5,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,3680,shp-80-15,1,1,West Loop,44640
1312010,80,8,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,4280,shp-80-10,1,1,West Loop,73800
2912110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2080,shp-80-10,1,1,West Loop,47400
1810100,80,7,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,9180,shp-80-10,1,1,West Loop,81600
254110,80,6,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,2180,shp-80-10,1,1,West Loop,68400
2750020,80,1,MEMORIAL UNION VIA EAGLE HEIGHTS,,0,1280,shp-80-10,1,1,West Loop,63540
